evento_id,entidade_id,split,n_eventos_anteriores,churn_rotulo,churn_baseline,next_category_rotulo,next_category_baseline,next_value_rotulo,next_value_baseline,ltv_rotulo,ltv_baseline
92731,002.501.438-28,test,22,0.0,46.81818181818182,Defensivos,Defensivos,7.0,5.0,,6.0
96727,002.501.438-28,test,23,0.0,46.52173913043478,Defensivos,Defensivos,3.0,5.0,,6.0
97203,002.501.438-28,test,24,,44.791666666666664,,Defensivos,,5.0,,6.0
5141,002.573.650-79,train,0,0.0,101.99133428646456,Defensivos,Defensivos,4.0,0,4.0,2.0
13513,002.573.650-79,train,1,0.0,90.0,Fertilizantes,Defensivos,6.0,0.0,3.0,4.0
18519,002.573.650-79,train,2,1.0,73.5,Defensivos,Defensivos,8.0,0.0,2.0,4.0
90764,002.573.650-79,test,3,,321.6666666666667,,Defensivos,,0.0,,4.0
87885,002.583.153-42,test,0,,101.99133428646456,,Defensivos,,0,,2.0
47582,002.711.286-15,train,0,0.0,101.99133428646456,Máquinas,Defensivos,1.0,0,5.0,2.0
47682,002.711.286-15,train,1,0.0,2.0,Fertilizantes,Máquinas,4.0,1.0,3.0,5.0
56042,002.711.286-15,train,2,1.0,48.0,Máquinas,Máquinas,8.0,1.0,2.0,5.0
74617,002.711.286-15,val,3,1.0,103.33333333333333,,Máquinas,,1.0,2.0,5.0
73781,002.712.255-72,train,0,1.0,101.99133428646456,Defensivos,Defensivos,9.0,0,2.0,2.0
90318,002.712.255-72,test,1,,185.0,,Defensivos,,8.0,,2.0
1262,002.847.413-96,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,4.0,0,2.0,2.0
57551,002.847.413-96,train,1,0.0,625.0,Fertilizantes,Fertilizantes,9.0,2.0,5.0,2.0
58316,002.847.413-96,train,2,1.0,317.0,Fertilizantes,Fertilizantes,3.0,2.0,2.0,2.0
96165,002.847.413-96,test,3,,352.6666666666667,,Fertilizantes,,2.0,,2.0
12607,002.855.596-13,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
1505,002.882.065-76,train,0,0.0,101.99133428646456,Sementes,Defensivos,3.0,0,9.0,2.0
2903,002.882.065-76,train,1,0.0,12.0,Sementes,Sementes,1.0,0.0,9.0,9.0
3340,002.882.065-76,train,2,0.0,8.0,Defensivos,Sementes,7.0,0.0,9.0,9.0
5179,002.882.065-76,train,3,0.0,11.333333333333334,Sementes,Sementes,3.0,0.0,9.0,9.0
5182,002.882.065-76,train,4,0.0,8.5,Sementes,Sementes,5.0,0.0,9.0,9.0
9376,002.882.065-76,train,5,0.0,15.8,Sementes,Sementes,8.0,3.0,9.0,9.0
10584,002.882.065-76,train,6,0.0,15.333333333333334,Máquinas,Sementes,9.0,3.0,9.0,9.0
11004,002.882.065-76,train,7,0.0,13.857142857142858,Máquinas,Sementes,4.0,3.0,8.0,9.0
17019,002.882.065-76,train,8,0.0,20.5,Sementes,Sementes,3.0,3.0,7.0,9.0
18087,002.882.065-76,train,9,0.0,19.555555555555557,Sementes,Sementes,0.0,3.0,7.0,9.0
21436,002.882.065-76,train,10,0.0,21.3,Máquinas,Sementes,4.0,3.0,7.0,9.0
24182,002.882.065-76,train,11,0.0,22.363636363636363,Fertilizantes,Sementes,3.0,3.0,5.0,9.0
25825,002.882.065-76,train,12,0.0,22.083333333333332,Sementes,Sementes,2.0,3.0,5.0,9.0
27356,002.882.065-76,train,13,0.0,21.692307692307693,Defensivos,Sementes,2.0,3.0,6.0,9.0
32410,002.882.065-76,train,14,0.0,24.142857142857142,Sementes,Sementes,2.0,3.0,6.0,9.0
34313,002.882.065-76,train,15,0.0,23.933333333333334,Sementes,Sementes,6.0,3.0,6.0,9.0
38319,002.882.065-76,train,16,0.0,25.25,Sementes,Sementes,5.0,3.0,7.0,9.0
41224,002.882.065-76,train,17,0.0,25.705882352941178,Máquinas,Sementes,2.0,3.0,7.0,9.0
42094,002.882.065-76,train,18,0.0,24.833333333333332,Sementes,Sementes,7.0,3.0,7.0,9.0
45771,002.882.065-76,train,19,0.0,25.736842105263158,Máquinas,Sementes,3.0,3.0,7.0,9.0
53918,002.882.065-76,train,20,0.0,29.05,Sementes,Sementes,7.0,3.0,6.0,9.0
55343,002.882.065-76,train,21,0.0,28.428571428571427,Máquinas,Sementes,2.0,3.0,5.0,9.0
57131,002.882.065-76,train,22,0.0,28.09090909090909,Sementes,Sementes,0.0,3.0,3.0,9.0
60120,002.882.065-76,train,23,0.0,28.391304347826086,Sementes,Sementes,1.0,3.0,3.0,9.0
60480,002.882.065-76,train,24,0.0,27.375,Sementes,Sementes,5.0,3.0,3.0,9.0
66018,002.882.065-76,train,25,0.0,28.84,Defensivos,Sementes,1.0,3.0,4.0,9.0
75824,002.882.065-76,val,26,0.0,32.0,Sementes,Sementes,7.0,3.0,8.0,9.0
80529,002.882.065-76,val,27,0.0,32.74074074074074,Fertilizantes,Sementes,0.0,3.0,7.0,9.0
82671,002.882.065-76,test,28,0.0,32.42857142857143,Sementes,Sementes,2.0,3.0,,7.0
83482,002.882.065-76,test,29,0.0,31.655172413793103,Sementes,Sementes,9.0,3.0,,7.0
83916,002.882.065-76,test,30,0.0,30.766666666666666,Máquinas,Sementes,5.0,2.0,,7.0
84038,002.882.065-76,test,31,0.0,29.806451612903224,Sementes,Sementes,6.0,2.0,,7.0
91403,002.882.065-76,test,32,0.0,31.46875,Sementes,Sementes,3.0,2.0,,7.0
91794,002.882.065-76,test,33,0.0,30.636363636363637,Máquinas,Sementes,7.0,2.0,,7.0
98094,002.882.065-76,test,34,,31.558823529411764,,Sementes,,2.0,,7.0
5085,003.069.550-32,train,0,0.0,101.99133428646456,Sementes,Defensivos,1.0,0,8.0,2.0
5087,003.069.550-32,train,1,0.0,0.0,Sementes,Sementes,2.0,7.0,8.0,8.0
7847,003.069.550-32,train,2,0.0,15.0,Sementes,Sementes,5.0,7.0,8.0,8.0
11906,003.069.550-32,train,3,0.0,24.666666666666668,Sementes,Sementes,7.0,7.0,8.0,8.0
14060,003.069.550-32,train,4,0.0,24.25,Máquinas,Sementes,9.0,7.0,8.0,8.0
16273,003.069.550-32,train,5,0.0,24.4,Fertilizantes,Sementes,7.0,7.0,4.0,8.0
26031,003.069.550-32,train,6,0.0,39.0,Sementes,Sementes,2.0,7.0,3.0,8.0
27439,003.069.550-32,train,7,0.0,35.714285714285715,Defensivos,Sementes,2.0,7.0,2.0,8.0
28680,003.069.550-32,train,8,1.0,32.875,Fertilizantes,Sementes,5.0,7.0,2.0,8.0
53753,003.069.550-32,train,9,0.0,60.666666666666664,Máquinas,Sementes,7.0,7.0,8.0,8.0
53787,003.069.550-32,train,10,0.0,54.6,Fertilizantes,Sementes,6.0,7.0,4.0,8.0
58290,003.069.550-32,train,11,0.0,54.36363636363637,Sementes,Sementes,4.0,7.0,3.0,8.0
58625,003.069.550-32,train,12,0.0,50.25,Sementes,Sementes,1.0,7.0,2.0,8.0
68463,003.069.550-32,train,13,0.0,55.07692307692308,Defensivos,Sementes,8.0,7.0,4.0,8.0
77599,003.069.550-32,val,14,0.0,58.5,Sementes,Sementes,2.0,7.0,4.0,8.0
78027,003.069.550-32,val,15,0.0,54.86666666666667,Sementes,Sementes,2.0,7.0,4.0,8.0
85807,003.069.550-32,test,16,0.0,56.9375,Fertilizantes,Sementes,5.0,7.0,,8.0
90494,003.069.550-32,test,17,0.0,56.64705882352941,Fertilizantes,Sementes,1.0,2.0,,8.0
91614,003.069.550-32,test,18,,54.22222222222222,,Sementes,,2.0,,8.0
951,003.077.734-85,train,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,5.0,2.0
1419,003.077.734-85,train,1,0.0,4.0,Defensivos,Sementes,2.0,6.0,4.0,5.0
2013,003.077.734-85,train,2,0.0,4.5,Sementes,Sementes,0.0,6.0,3.0,5.0
3765,003.077.734-85,train,3,0.0,8.666666666666666,Sementes,Defensivos,7.0,6.0,3.0,5.0
4208,003.077.734-85,train,4,1.0,7.5,Sementes,Defensivos,7.0,6.0,2.0,3.0
22007,003.077.734-85,train,5,0.0,45.0,Fertilizantes,Sementes,3.0,6.0,2.0,3.0
25547,003.077.734-85,train,6,1.0,44.5,Sementes,Sementes,4.0,7.0,2.0,3.0
42141,003.077.734-85,train,7,0.0,64.71428571428571,Sementes,Sementes,5.0,7.0,3.0,2.0
50338,003.077.734-85,train,8,0.0,68.125,Sementes,Sementes,5.0,7.0,3.0,2.0
60234,003.077.734-85,train,9,0.0,73.22222222222223,Defensivos,Sementes,0.0,7.0,4.0,3.0
61646,003.077.734-85,train,10,0.0,67.6,Sementes,Sementes,7.0,7.0,4.0,3.0
67817,003.077.734-85,train,11,0.0,67.81818181818181,Sementes,Sementes,2.0,7.0,3.0,3.0
75227,003.077.734-85,val,12,0.0,69.16666666666667,Fertilizantes,Sementes,2.0,7.0,2.0,3.0
77572,003.077.734-85,val,13,1.0,65.84615384615384,Sementes,Sementes,4.0,7.0,2.0,3.0
92244,003.077.734-85,test,14,0.0,72.92857142857143,Máquinas,Sementes,0.0,7.0,,3.0
99391,003.077.734-85,test,15,,72.53333333333333,,Sementes,,7.0,,3.0
44469,003.094.107-54,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
5014,003.142.121-08,train,0,0.0,101.99133428646456,Máquinas,Defensivos,8.0,0,8.0,2.0
11746,003.142.121-08,train,1,0.0,72.0,Sementes,Defensivos,0.0,4.0,2.0,8.0
17270,003.142.121-08,train,2,0.0,66.5,Sementes,Defensivos,0.0,4.0,2.0,8.0
18145,003.142.121-08,train,3,1.0,48.0,Máquinas,Defensivos,8.0,4.0,2.0,2.0
52124,003.142.121-08,train,4,1.0,132.0,Máquinas,Sementes,5.0,0.0,2.0,2.0
74196,003.142.121-08,train,5,0.0,156.2,Máquinas,Sementes,3.0,0.0,6.0,2.0
75401,003.142.121-08,val,6,0.0,132.33333333333334,Máquinas,Máquinas,1.0,0.0,4.0,2.0
82359,003.142.121-08,val,7,1.0,124.42857142857143,Fertilizantes,Máquinas,8.0,0.0,8.0,2.0
94340,003.142.121-08,test,8,0.0,125.5,Máquinas,Máquinas,7.0,0.0,,2.0
97470,003.142.121-08,test,9,0.0,115.0,Sementes,Máquinas,7.0,8.0,,2.0
99389,003.142.121-08,test,10,,105.0,,Máquinas,,8.0,,2.0
73588,003.179.169-71,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
586,003.182.692-01,train,0,1.0,101.99133428646456,Sementes,Defensivos,5.0,0,3.0,2.0
14041,003.182.692-01,train,1,0.0,137.0,Fertilizantes,Fertilizantes,1.0,1.0,2.0,3.0
24251,003.182.692-01,train,2,0.0,126.5,Sementes,Fertilizantes,0.0,1.0,2.0,3.0
32483,003.182.692-01,train,3,1.0,115.33333333333333,Máquinas,Fertilizantes,1.0,1.0,2.0,2.0
56270,003.182.692-01,train,4,0.0,153.75,Sementes,Fertilizantes,3.0,1.0,2.0,2.0
59205,003.182.692-01,train,5,1.0,130.0,Sementes,Fertilizantes,2.0,1.0,2.0,2.0
76361,003.182.692-01,val,6,0.0,140.83333333333334,Sementes,Sementes,5.0,1.0,6.0,2.0
76558,003.182.692-01,val,7,0.0,121.0,Sementes,Sementes,9.0,1.0,5.0,2.0
77009,003.182.692-01,val,8,0.0,106.5,Sementes,Sementes,1.0,1.0,4.0,2.0
77134,003.182.692-01,val,9,0.0,94.77777777777777,Sementes,Sementes,3.0,1.0,4.0,2.0
80482,003.182.692-01,val,10,0.0,89.1,Sementes,Sementes,3.0,1.0,3.0,2.0
81014,003.182.692-01,val,11,0.0,81.54545454545455,Sementes,Sementes,4.0,1.0,3.0,2.0
88840,003.182.692-01,test,12,0.0,82.08333333333333,Sementes,Sementes,8.0,1.0,,2.0
98955,003.182.692-01,test,13,,83.61538461538461,,Sementes,,1.0,,2.0
378,003.250.720-86,train,0,0.0,101.99133428646456,Sementes,Defensivos,5.0,0,7.0,2.0
2150,003.250.720-86,train,1,0.0,13.0,Máquinas,Defensivos,2.0,9.0,9.0,7.0
5492,003.250.720-86,train,2,0.0,22.5,Máquinas,Defensivos,3.0,9.0,9.0,7.0
15971,003.250.720-86,train,3,0.0,53.0,Fertilizantes,Defensivos,6.0,9.0,9.0,9.0
15999,003.250.720-86,train,4,0.0,40.0,Máquinas,Máquinas,5.0,9.0,9.0,9.0
18198,003.250.720-86,train,5,0.0,37.0,Máquinas,Máquinas,6.0,9.0,9.0,9.0
18200,003.250.720-86,train,6,0.0,30.833333333333332,Máquinas,Máquinas,9.0,5.0,9.0,9.0
19018,003.250.720-86,train,7,0.0,27.714285714285715,Máquinas,Máquinas,8.0,5.0,9.0,9.0
20626,003.250.720-86,train,8,0.0,26.5,Defensivos,Máquinas,8.0,5.0,9.0,9.0
23695,003.250.720-86,train,9,0.0,27.555555555555557,Fertilizantes,Máquinas,8.0,5.0,9.0,9.0
29754,003.250.720-86,train,10,0.0,31.6,Sementes,Máquinas,2.0,5.0,9.0,9.0
29892,003.250.720-86,train,11,0.0,28.818181818181817,Fertilizantes,Máquinas,9.0,8.0,9.0,9.0
34779,003.250.720-86,train,12,0.0,31.083333333333332,Máquinas,Máquinas,8.0,8.0,9.0,9.0
34871,003.250.720-86,train,13,0.0,28.76923076923077,Máquinas,Máquinas,7.0,8.0,9.0,9.0
35263,003.250.720-86,train,14,0.0,27.0,Máquinas,Máquinas,9.0,8.0,9.0,9.0
35275,003.250.720-86,train,15,0.0,25.2,Fertilizantes,Máquinas,8.0,8.0,8.0,9.0
35322,003.250.720-86,train,16,0.0,23.6875,Defensivos,Máquinas,6.0,8.0,8.0,9.0
41481,003.250.720-86,train,17,0.0,26.352941176470587,Sementes,Máquinas,3.0,8.0,9.0,9.0
42108,003.250.720-86,train,18,0.0,25.27777777777778,Máquinas,Máquinas,8.0,8.0,9.0,9.0
42261,003.250.720-86,train,19,0.0,24.05263157894737,Máquinas,Máquinas,0.0,8.0,9.0,9.0
45530,003.250.720-86,train,20,0.0,24.7,Defensivos,Máquinas,7.0,8.0,9.0,9.0
50258,003.250.720-86,train,21,0.0,26.047619047619047,Máquinas,Máquinas,9.0,8.0,9.0,9.0
51453,003.250.720-86,train,22,0.0,25.5,Defensivos,Máquinas,6.0,8.0,8.0,9.0
53770,003.250.720-86,train,23,0.0,25.52173913043478,Sementes,Máquinas,1.0,8.0,8.0,9.0
54808,003.250.720-86,train,24,0.0,24.958333333333332,Fertilizantes,Máquinas,7.0,8.0,8.0,9.0
60041,003.250.720-86,train,25,0.0,26.4,Máquinas,Máquinas,1.0,8.0,8.0,9.0
60123,003.250.720-86,train,26,0.0,25.423076923076923,Máquinas,Máquinas,6.0,8.0,8.0,9.0
62049,003.250.720-86,train,27,0.0,25.333333333333332,Sementes,Máquinas,8.0,8.0,8.0,9.0
65899,003.250.720-86,train,28,0.0,26.0,Máquinas,Máquinas,6.0,8.0,9.0,9.0
69787,003.250.720-86,train,29,0.0,26.620689655172413,Defensivos,Máquinas,1.0,8.0,9.0,9.0
74741,003.250.720-86,val,30,0.0,27.6,Máquinas,Máquinas,5.0,8.0,9.0,9.0
76337,003.250.720-86,val,31,0.0,27.258064516129032,Máquinas,Máquinas,7.0,8.0,9.0,9.0
78421,003.250.720-86,val,32,0.0,27.15625,Fertilizantes,Máquinas,9.0,8.0,9.0,9.0
78554,003.250.720-86,val,33,0.0,26.363636363636363,Máquinas,Máquinas,7.0,8.0,9.0,9.0
78733,003.250.720-86,val,34,0.0,25.647058823529413,Máquinas,Máquinas,4.0,8.0,8.0,9.0
79025,003.250.720-86,val,35,0.0,25.0,Máquinas,Máquinas,6.0,8.0,7.0,9.0
80567,003.250.720-86,val,36,0.0,24.805555555555557,Máquinas,Máquinas,1.0,8.0,6.0,9.0
80975,003.250.720-86,val,37,1.0,24.243243243243242,Fertilizantes,Máquinas,6.0,8.0,5.0,9.0
94681,003.250.720-86,test,38,0.0,27.605263157894736,Sementes,Máquinas,7.0,8.0,,9.0
94779,003.250.720-86,test,39,0.0,26.923076923076923,Sementes,Máquinas,0.0,6.0,,9.0
94910,003.250.720-86,test,40,0.0,26.275,Máquinas,Máquinas,0.0,6.0,,9.0
96861,003.250.720-86,test,41,0.0,26.097560975609756,Máquinas,Máquinas,3.0,6.0,,9.0
98880,003.250.720-86,test,42,,25.88095238095238,,Máquinas,,6.0,,9.0
9153,003.274.015-83,train,0,0.0,101.99133428646456,Máquinas,Defensivos,7.0,0,7.0,2.0
18098,003.274.015-83,train,1,0.0,99.0,Sementes,Máquinas,4.0,2.0,3.0,7.0
20201,003.274.015-83,train,2,0.0,61.0,Sementes,Máquinas,4.0,2.0,3.0,7.0
22057,003.274.015-83,train,3,0.0,48.0,Sementes,Máquinas,1.0,2.0,3.0,3.0
22641,003.274.015-83,train,4,1.0,37.5,Sementes,Máquinas,3.0,4.0,3.0,3.0
35418,003.274.015-83,train,5,0.0,59.0,Sementes,Sementes,3.0,4.0,5.0,3.0
37731,003.274.015-83,train,6,1.0,53.5,Máquinas,Sementes,2.0,4.0,5.0,3.0
48759,003.274.015-83,train,7,0.0,63.714285714285715,Sementes,Sementes,7.0,4.0,3.0,3.0
53903,003.274.015-83,train,8,1.0,63.0,Sementes,Sementes,7.0,4.0,2.0,3.0
93871,003.274.015-83,test,9,,106.22222222222223,,Sementes,,4.0,,3.0
9155,003.276.118-04,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,8.0,0,4.0,2.0
18846,003.276.118-04,train,1,0.0,107.0,Fertilizantes,Sementes,1.0,8.0,2.0,4.0
25115,003.276.118-04,train,2,1.0,89.5,,Sementes,,8.0,2.0,4.0
57694,003.281.782-76,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
54384,003.449.309-39,train,0,1.0,101.99133428646456,Defensivos,Defensivos,4.0,0,2.0,2.0
81791,003.449.309-39,val,1,0.0,311.0,Defensivos,Defensivos,2.0,2.0,2.0,2.0
82994,003.449.309-39,test,2,1.0,162.5,,Defensivos,,2.0,,2.0
14593,003.451.462-71,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
66551,003.475.366-46,train,0,1.0,101.99133428646456,Máquinas,Defensivos,0.0,0,3.0,2.0
80074,003.475.366-46,val,1,1.0,152.0,,Sementes,,6.0,2.0,3.0
3716,003.623.585-75,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,5.0,0,4.0,2.0
7431,003.623.585-75,train,1,1.0,38.0,Fertilizantes,Fertilizantes,5.0,5.0,3.0,4.0
20280,003.623.585-75,train,2,0.0,90.0,Fertilizantes,Fertilizantes,5.0,5.0,3.0,4.0
29713,003.623.585-75,train,3,0.0,95.66666666666667,Defensivos,Fertilizantes,1.0,5.0,2.0,3.0
34100,003.623.585-75,train,4,1.0,84.25,Fertilizantes,Fertilizantes,5.0,5.0,2.0,3.0
52370,003.623.585-75,train,5,0.0,108.8,Sementes,Fertilizantes,8.0,5.0,6.0,3.0
54051,003.623.585-75,train,6,0.0,93.83333333333333,Fertilizantes,Fertilizantes,0.0,5.0,5.0,3.0
61376,003.623.585-75,train,7,0.0,92.42857142857143,Sementes,Fertilizantes,9.0,5.0,5.0,3.0
63743,003.623.585-75,train,8,0.0,84.375,Defensivos,Fertilizantes,5.0,5.0,4.0,3.0
67435,003.623.585-75,train,9,0.0,79.66666666666667,Fertilizantes,Fertilizantes,5.0,5.0,3.0,3.0
69128,003.623.585-75,train,10,1.0,73.7,Fertilizantes,Fertilizantes,4.0,5.0,2.0,3.0
93044,003.623.585-75,test,11,,91.27272727272727,,Fertilizantes,,5.0,,3.0
49049,003.660.088-11,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
5825,003.668.928-94,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
23274,003.712.305-00,train,0,1.0,101.99133428646456,Sementes,Defensivos,1.0,0,2.0,2.0
99708,003.712.305-00,test,1,,849.0,,Defensivos,,1.0,,2.0
30210,003.756.754-34,train,0,0.0,101.99133428646456,Defensivos,Defensivos,8.0,0,4.0,2.0
40760,003.756.754-34,train,1,1.0,119.0,Sementes,Sementes,5.0,1.0,2.0,4.0
68697,003.756.754-34,train,2,0.0,219.0,Fertilizantes,Sementes,2.0,1.0,2.0,4.0
68980,003.756.754-34,train,3,1.0,147.33333333333334,,Sementes,,1.0,2.0,2.0
5807,003.795.862-31,train,0,0.0,101.99133428646456,Máquinas,Defensivos,2.0,0,9.0,2.0
9476,003.795.862-31,train,1,0.0,39.0,Máquinas,Máquinas,9.0,3.0,9.0,9.0
13546,003.795.862-31,train,2,0.0,42.0,Máquinas,Máquinas,8.0,3.0,8.0,9.0
17551,003.795.862-31,train,3,1.0,43.0,Fertilizantes,Máquinas,6.0,3.0,4.0,9.0
29015,003.795.862-31,train,4,0.0,64.75,Sementes,Máquinas,4.0,3.0,4.0,9.0
33451,003.795.862-31,train,5,0.0,61.8,Fertilizantes,Máquinas,7.0,3.0,3.0,9.0
35361,003.795.862-31,train,6,1.0,55.0,Máquinas,Máquinas,3.0,3.0,2.0,9.0
54160,003.795.862-31,train,7,1.0,77.57142857142857,Máquinas,Máquinas,7.0,3.0,2.0,9.0
78548,003.795.862-31,val,8,1.0,102.625,,Máquinas,,3.0,2.0,9.0
10025,003.929.294-06,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,0.0,0,2.0,2.0
25802,003.929.294-06,train,1,0.0,179.0,Fertilizantes,Defensivos,4.0,0.0,6.0,2.0
28406,003.929.294-06,train,2,0.0,103.5,Defensivos,Defensivos,0.0,0.0,6.0,2.0
28843,003.929.294-06,train,3,1.0,70.66666666666667,Fertilizantes,Fertilizantes,9.0,0.0,6.0,6.0
40321,003.929.294-06,train,4,1.0,85.25,Sementes,Fertilizantes,5.0,0.0,2.0,6.0
69795,003.929.294-06,train,5,0.0,135.6,Máquinas,Fertilizantes,3.0,0.0,5.0,6.0
77212,003.929.294-06,val,6,1.0,126.83333333333333,Fertilizantes,Fertilizantes,4.0,0.0,2.0,6.0
97256,003.929.294-06,test,7,0.0,140.0,Defensivos,Fertilizantes,2.0,0.0,,6.0
97402,003.929.294-06,test,8,,122.625,,Fertilizantes,,0.0,,6.0
41922,004.035.422-94,train,0,0.0,101.99133428646456,Máquinas,Defensivos,1.0,0,4.0,2.0
47269,004.035.422-94,train,1,0.0,61.0,Defensivos,Fertilizantes,0.0,4.0,2.0,4.0
54666,004.035.422-94,train,2,1.0,72.0,,Fertilizantes,,4.0,2.0,4.0
7517,004.072.235-09,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
30573,004.096.991-60,train,0,0.0,101.99133428646456,Defensivos,Defensivos,5.0,0,3.0,2.0
30793,004.096.991-60,train,1,1.0,3.0,,Defensivos,,4.0,2.0,3.0
3461,004.127.477-66,train,0,0.0,101.99133428646456,Sementes,Defensivos,6.0,0,4.0,2.0
7956,004.127.477-66,train,1,0.0,46.0,Fertilizantes,Sementes,0.0,1.0,3.0,4.0
11643,004.127.477-66,train,2,0.0,43.0,Sementes,Sementes,2.0,1.0,4.0,4.0
15439,004.127.477-66,train,3,0.0,42.333333333333336,Sementes,Sementes,8.0,1.0,4.0,4.0
25412,004.127.477-66,train,4,1.0,60.5,Sementes,Sementes,8.0,1.0,2.0,4.0
47439,004.127.477-66,train,5,0.0,98.0,Sementes,Sementes,2.0,1.0,4.0,4.0
55550,004.127.477-66,train,6,0.0,96.83333333333333,Sementes,Sementes,5.0,8.0,4.0,4.0
57804,004.127.477-66,train,7,0.0,86.71428571428571,Defensivos,Sementes,2.0,8.0,3.0,4.0
61757,004.127.477-66,train,8,0.0,81.75,Sementes,Sementes,4.0,8.0,3.0,4.0
70663,004.127.477-66,train,9,1.0,84.0,,Sementes,,2.0,2.0,4.0
13636,004.202.297-52,train,0,0.0,101.99133428646456,Máquinas,Defensivos,0.0,0,2.0,2.0
20385,004.202.297-52,train,1,1.0,75.0,Sementes,Máquinas,2.0,9.0,2.0,2.0
76051,004.202.297-52,val,2,1.0,354.0,Máquinas,Máquinas,0.0,9.0,2.0,2.0
99083,004.202.297-52,test,3,,318.3333333333333,,Máquinas,,9.0,,2.0
18987,004.204.496-04,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,1.0,0,2.0,2.0
37423,004.204.496-04,train,1,1.0,208.0,,Fertilizantes,,7.0,2.0,2.0
5264,004.360.861-23,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,7.0,0,2.0,2.0
22460,004.360.861-23,train,1,1.0,190.0,Fertilizantes,Fertilizantes,4.0,9.0,2.0,2.0
87598,004.360.861-23,test,2,0.0,465.0,Fertilizantes,Fertilizantes,5.0,9.0,,2.0
95747,004.360.861-23,test,3,0.0,339.0,Fertilizantes,Fertilizantes,6.0,9.0,,2.0
99854,004.360.861-23,test,4,,262.5,,Fertilizantes,,9.0,,2.0
546,004.443.101-50,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,6.0,0,6.0,2.0
5117,004.443.101-50,train,1,0.0,41.0,Defensivos,Defensivos,9.0,0.0,7.0,6.0
13883,004.443.101-50,train,2,0.0,67.5,Máquinas,Defensivos,2.0,0.0,6.0,6.0
14200,004.443.101-50,train,3,0.0,46.333333333333336,Fertilizantes,Defensivos,9.0,0.0,5.0,6.0
18627,004.443.101-50,train,4,0.0,47.25,Defensivos,Defensivos,4.0,0.0,3.0,6.0
22517,004.443.101-50,train,5,1.0,46.6,Máquinas,Defensivos,9.0,9.0,2.0,6.0
45005,004.443.101-50,train,6,0.0,81.16666666666667,Fertilizantes,Defensivos,6.0,9.0,4.0,6.0
46992,004.443.101-50,train,7,0.0,72.85714285714286,Defensivos,Defensivos,2.0,9.0,4.0,6.0
56642,004.443.101-50,train,8,0.0,77.375,Sementes,Defensivos,4.0,9.0,4.0,6.0
60789,004.443.101-50,train,9,0.0,74.22222222222223,Defensivos,Defensivos,3.0,9.0,4.0,4.0
62027,004.443.101-50,train,10,0.0,68.2,Sementes,Defensivos,5.0,9.0,3.0,4.0
64377,004.443.101-50,train,11,0.0,64.45454545454545,Sementes,Defensivos,2.0,9.0,3.0,4.0
71303,004.443.101-50,train,12,0.0,65.66666666666667,Sementes,Defensivos,3.0,9.0,2.0,4.0
78391,004.443.101-50,val,13,1.0,66.6923076923077,Defensivos,Defensivos,8.0,9.0,5.0,4.0
94284,004.443.101-50,test,14,0.0,74.57142857142857,Defensivos,Defensivos,7.0,9.0,,4.0
94541,004.443.101-50,test,15,0.0,69.8,Sementes,Defensivos,6.0,9.0,,4.0
98084,004.443.101-50,test,16,0.0,67.5,Defensivos,Defensivos,5.0,9.0,,4.0
99356,004.443.101-50,test,17,0.0,64.05882352941177,Defensivos,Defensivos,1.0,9.0,,4.0
99920,004.443.101-50,test,18,,60.666666666666664,,Defensivos,,9.0,,4.0
3070,004.492.770-38,train,0,1.0,101.99133428646456,Máquinas,Defensivos,9.0,0,2.0,2.0
20695,004.492.770-38,train,1,1.0,191.0,Máquinas,Sementes,3.0,8.0,6.0,2.0
34250,004.492.770-38,train,2,1.0,172.0,Defensivos,Sementes,8.0,8.0,4.0,2.0
47236,004.492.770-38,train,3,0.0,163.66666666666666,Máquinas,Máquinas,0.0,8.0,4.0,2.0
54605,004.492.770-38,train,4,0.0,143.75,Máquinas,Máquinas,0.0,8.0,3.0,4.0
57840,004.492.770-38,train,5,0.0,122.4,Defensivos,Máquinas,0.0,8.0,2.0,4.0
59985,004.492.770-38,train,6,1.0,106.33333333333333,Fertilizantes,Máquinas,3.0,8.0,2.0,4.0
92121,004.492.770-38,test,7,,142.85714285714286,,Máquinas,,0.0,,2.0
45199,004.509.294-00,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
79023,004.665.004-08,val,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
