evento_id,entidade_id,split,valor,desconto,valor_bucket,desconto_bucket
554,810.838.325-06,train,39951.92,1775.98,5,4
555,406.303.799-12,train,1443.64,89.39,1,1
556,821.231.230-56,train,1438.49,124.11,1,2
557,821.231.230-56,train,5956.78,608.02,5,7
558,418.966.538-04,train,1119.44,146.4,0,2
559,946.683.816-40,train,8866.85,876.85,7,8
560,992.378.515-70,train,378.69,36.09,0,0
561,080.022.759-00,train,2491.79,316.01,2,5
562,512.494.661-05,train,1639.91,103.9,1,1
563,583.831.983-61,train,1949.15,76.73,1,1
564,049.788.910-27,train,5052.13,339.14,5,5
565,658.327.870-72,train,8070.06,939.24,7,8
566,781.631.118-44,train,49447.5,1147.62,6,2
567,643.887.098-67,train,5809.48,633.16,6,7
568,857.847.855-08,train,5110.68,350.58,5,6
569,958.583.033-74,train,9094.62,887.31,8,9
570,791.717.841-28,train,3789.74,30.67,4,0
571,945.650.482-48,train,3612.62,271.58,3,4
572,469.359.824-05,train,3638.48,376.48,3,5
573,706.452.629-86,train,3657.73,545.56,4,7
574,574.201.037-04,train,5019.61,245.09,4,4
575,195.076.838-44,train,8128.64,995.14,8,9
576,355.463.004-77,train,1140.11,91.32,1,1
577,925.039.417-96,train,1711.21,74.17,1,1
578,946.602.096-01,train,1327.77,85.32,1,1
579,814.636.211-75,train,7833.39,335.97,7,5
580,266.419.435-69,train,4922.25,391.99,5,6
581,949.454.182-09,train,5426.52,244.02,5,3
582,670.220.435-31,train,14910.57,382.5,9,6
583,868.584.338-30,train,638.16,32.3,0,0
584,865.969.850-91,train,11475.21,1172.15,9,9
585,406.396.658-53,train,15290.59,721.51,9,8
586,003.182.692-01,train,1923.04,43.08,1,0
587,718.361.899-40,train,892.29,43.41,0,0
588,930.271.637-60,train,11144.72,596.98,8,7
589,162.671.614-55,train,985.09,66.57,0,1
590,024.632.056-79,train,10667.5,192.26,9,3
591,391.829.815-90,train,4233.8,380.4,4,5
592,033.349.247-18,train,9448.6,776.23,8,8
593,364.608.147-32,train,4779.85,419.05,0,0
594,470.222.464-67,train,587.72,65.09,0,0
595,545.395.306-31,train,1043.19,18.82,0,0
596,956.556.978-15,train,2871.4,74.57,2,1
597,300.752.224-26,train,4637.89,674.45,5,8
598,323.760.367-80,train,19707.88,840.68,2,1
599,323.760.367-80,train,58245.24,5177.32,6,7
600,256.639.878-00,train,19618.49,823.27,9,8
601,601.066.154-40,train,7987.09,977.72,7,8
602,775.665.582-69,train,5171.3,168.0,5,3
603,060.754.735-99,train,2009.62,293.24,2,5
604,244.056.668-30,train,949.03,48.12,0,0
605,965.272.871-35,train,7321.07,286.66,0,0
606,848.525.050-80,train,10607.83,523.85,8,7
607,870.348.772-54,train,9756.77,95.83,8,1
608,058.012.429-02,train,2505.06,269.74,2,5
609,266.857.497-84,train,2331.25,195.11,2,3
610,566.045.847-55,train,44230.21,1674.49,5,3
611,239.696.124-11,train,30055.8,3417.8,4,6
612,185.836.338-19,train,14662.05,887.79,9,8
613,451.097.868-52,train,1400.28,108.36,1,1
614,027.110.783-96,train,1916.98,154.82,1,2
615,063.580.822-64,train,2846.67,268.68,3,4
616,706.386.846-25,train,4373.87,430.47,0,0
617,325.583.788-05,train,1217.67,115.33,1,2
618,538.982.930-17,train,7857.25,415.91,7,6
619,446.438.453-68,train,540.92,34.94,0,0
620,214.379.210-78,train,7519.75,736.04,7,8
621,436.419.034-91,train,6405.59,402.33,6,5
622,549.112.975-57,train,9597.08,1020.56,0,2
623,314.500.639-85,train,907.03,119.04,0,2
624,565.353.650-42,train,23324.17,1822.01,3,4
625,690.084.706-40,train,1078.03,104.17,0,2
626,909.287.077-33,train,2973.59,67.71,2,0
627,921.056.466-97,train,25950.84,3281.56,3,6
628,150.623.087-39,train,8553.29,848.69,7,8
629,597.446.022-79,train,3361.25,103.51,3,2
630,606.715.530-38,train,1179.01,87.34,0,1
631,408.315.136-67,train,6473.74,662.18,6,7
632,317.711.153-78,train,2811.28,281.18,2,4
633,732.189.316-22,train,6857.67,613.22,6,7
634,890.407.838-53,train,3416.43,148.25,4,3
635,034.044.457-67,train,4339.52,242.43,5,4
636,275.676.843-06,train,618.21,45.07,0,0
637,583.636.544-00,train,7463.32,671.2,6,7
638,654.795.801-91,train,7576.02,408.6,7,6
639,276.233.509-43,train,1024.85,126.54,0,2
640,349.554.217-50,train,16046.1,719.6,9,8
641,052.757.648-47,train,1543.42,128.1,1,2
642,831.849.371-00,train,3779.27,424.57,3,6
643,831.839.109-85,train,672.03,25.51,0,0
644,950.642.146-34,train,1473.36,123.27,1,2
645,893.597.469-24,train,1246.29,78.36,1,1
646,637.080.251-48,train,13080.32,844.85,9,8
647,742.840.552-16,train,1279.1,56.62,1,0
648,988.286.002-84,train,10424.27,400.39,8,6
649,740.895.049-45,train,3581.87,559.26,3,7
650,990.430.686-91,train,30103.23,3131.72,4,6
651,220.288.002-08,train,3228.8,9.4,3,0
652,595.087.791-87,train,3008.49,190.71,3,3
653,501.969.822-94,train,2809.54,12.14,2,0
654,761.285.972-62,train,4223.12,267.24,4,5
655,840.087.711-07,train,5897.38,190.32,6,3
656,578.446.023-41,train,2176.25,174.97,1,2
657,011.953.165-85,train,8144.75,374.04,8,6
658,417.749.124-14,train,3504.76,239.39,4,4
659,144.172.524-59,train,119241.32,9083.56,9,9
660,367.464.624-20,train,828.74,116.7,0,2
661,776.639.878-88,train,3242.75,59.62,3,1
662,777.599.188-79,train,5540.99,328.21,5,5
663,480.298.937-79,train,3060.88,159.9,3,2
664,484.861.955-60,train,2405.13,385.93,2,5
665,427.674.317-68,train,13429.26,1275.76,1,3
666,058.731.914-33,train,6971.85,162.9,6,2
667,530.673.905-98,train,10019.42,1193.96,1,2
668,194.994.512-00,train,3137.14,167.46,3,3
669,314.429.066-18,train,3931.62,604.88,4,7
670,501.969.822-94,train,1413.25,166.43,1,2
671,746.443.111-11,train,4321.92,235.13,4,4
672,183.017.994-20,train,101684.29,8629.91,8,9
673,544.912.282-99,train,5032.02,388.5,5,6
674,894.208.115-06,train,3393.17,135.85,3,2
675,530.673.905-98,train,11439.35,1909.61,8,9
676,251.546.884-57,train,6905.65,258.95,6,4
677,561.236.659-01,train,72471.75,9727.0,7,9
678,118.719.109-43,train,29495.94,5049.7,3,7
679,985.017.257-65,train,2835.27,336.23,3,5
680,444.300.245-61,train,15484.63,2047.73,9,9
681,716.806.519-00,train,2230.9,270.9,2,5
682,746.443.111-11,train,22114.45,2460.47,9,9
683,702.752.096-60,train,5824.85,56.03,5,0
684,718.854.180-94,train,13088.03,539.67,9,7
685,881.222.168-89,train,946.9,36.47,0,0
686,842.939.907-04,train,4281.23,154.06,4,2
687,124.937.229-14,train,5509.9,235.0,5,3
688,949.341.109-50,train,651.89,63.34,0,1
689,412.080.019-90,train,4289.57,678.83,5,8
690,590.795.012-98,train,886.73,77.73,0,1
691,456.743.719-54,train,3238.42,232.94,3,3
692,834.519.515-68,train,1817.63,45.73,1,0
693,757.190.780-29,train,3185.93,157.3,3,2
694,001.162.228-83,train,1292.26,83.69,1,1
695,404.081.044-90,train,20876.31,987.65,2,2
696,424.685.699-11,train,689.04,96.26,0,1
697,351.456.539-21,train,3312.17,387.4,3,6
698,491.484.736-18,train,7323.98,346.42,6,5
699,716.406.203-03,train,6477.49,297.11,7,5
700,890.211.040-08,train,3584.25,399.27,3,6
701,856.921.761-73,train,13235.26,1906.5,9,9
702,741.876.778-10,train,14241.18,861.67,9,9
703,462.108.750-92,train,5301.36,342.78,5,5
704,745.381.120-11,train,27820.96,2967.12,3,5
705,851.822.978-23,train,2069.95,155.45,2,2
706,406.784.825-00,train,5805.69,494.73,5,6
707,305.343.512-80,train,1277.8,150.74,1,2
708,725.822.134-46,train,10292.69,1070.03,8,9
709,406.784.825-00,train,1055.56,72.51,0,1
710,873.437.873-14,train,24282.18,832.27,3,1
711,612.760.971-23,train,1101.98,30.74,0,0
712,873.437.873-14,train,25129.09,2018.33,9,9
713,106.088.976-55,train,2579.66,240.06,2,4
714,406.303.799-12,train,4852.21,372.91,4,5
715,089.557.536-16,train,10880.81,1121.63,1,2
716,430.037.988-20,train,13416.27,426.51,9,6
717,598.342.031-36,train,11466.44,1579.28,1,3
718,425.506.085-18,train,3953.29,415.99,3,6
719,936.455.559-78,train,2828.19,309.66,2,4
720,787.946.241-43,train,2370.98,278.62,2,4
721,105.525.394-73,train,1131.86,69.81,0,1
722,556.749.111-50,train,1608.21,35.65,1,0
723,560.277.891-82,train,5361.47,417.67,5,6
724,793.821.625-93,train,6897.32,1123.57,7,9
725,648.170.940-79,train,6832.07,532.61,6,7
726,131.125.448-03,train,22798.7,1417.87,9,9
727,124.832.195-27,train,698.04,47.91,0,0
728,981.243.302-39,train,1663.9,184.56,1,3
729,272.379.067-39,train,7347.56,532.89,7,7
730,695.188.982-19,train,2465.28,78.22,2,1
731,069.232.130-61,train,14806.13,2221.6,9,9
732,233.076.897-46,train,17930.34,397.98,2,0
733,064.093.063-85,train,49979.37,5901.51,6,8
734,832.171.226-66,train,3777.06,231.26,4,4
735,925.836.378-78,train,9073.43,161.61,8,3
736,606.504.883-69,train,4308.54,394.62,5,6
737,356.937.186-70,train,95483.0,11795.68,8,9
738,322.281.150-45,train,2526.38,298.21,2,5
739,699.435.307-90,train,4974.57,338.69,0,0
740,263.995.879-80,train,7273.36,352.8,7,6
741,260.380.394-81,train,7668.73,559.51,7,7
742,699.396.686-78,train,7400.49,456.31,6,6
743,331.550.312-55,train,1301.73,63.99,0,0
744,596.719.294-86,train,7405.03,352.86,7,6
745,401.781.007-14,train,9143.32,315.7,0,0
746,671.681.480-95,train,3485.46,532.5,4,7
747,240.194.089-80,train,39276.05,2287.3,5,4
748,244.094.419-06,train,1701.1,121.9,1,2
749,625.727.865-16,train,570.14,50.66,0,0
750,401.781.007-14,train,52729.74,2830.08,6,5
751,643.887.098-67,train,6211.77,723.62,5,8
752,032.516.886-50,train,18936.37,2049.86,2,4
753,514.644.365-33,train,1387.38,107.12,1,2
754,534.037.346-09,train,3675.96,216.54,4,3
755,536.354.596-90,train,23564.26,291.26,9,5
756,153.772.029-53,train,4536.79,358.94,4,5
757,970.020.066-30,train,1386.48,56.28,1,0
758,533.847.112-46,train,19549.59,1733.79,9,9
759,768.710.339-47,train,2949.24,76.93,3,1
760,285.707.008-06,train,10300.79,644.56,8,8
761,899.944.921-10,train,3815.75,208.17,3,3
762,227.339.008-46,train,4094.37,289.59,4,5
763,436.279.294-54,train,1056.47,67.16,0,1
764,090.579.291-20,train,12148.21,404.11,8,6
765,664.584.500-60,train,2408.44,218.05,2,3
766,071.868.860-00,train,5362.77,283.71,6,5
767,664.584.500-60,train,10214.79,726.51,8,8
768,963.080.221-01,train,3315.24,401.08,3,6
769,166.092.429-41,train,16603.88,1376.52,9,9
770,428.534.738-56,train,8919.79,636.36,7,7
771,786.729.061-36,train,3989.51,243.84,3,3
772,459.274.048-39,train,21662.4,2270.43,2,4
773,912.415.622-10,train,12543.98,633.46,9,7
774,382.700.307-59,train,3373.64,183.68,3,3
775,715.776.785-67,train,14863.72,232.34,9,4
776,518.762.040-10,train,2139.94,91.02,2,1
777,937.347.570-37,train,1710.23,116.07,1,2
778,609.427.933-66,train,6460.43,212.07,6,3
779,243.446.130-15,train,2953.68,327.16,3,5
780,534.694.743-46,train,17423.83,1627.87,9,9
781,073.216.641-12,train,1492.97,108.79,1,2
782,073.216.641-12,train,9322.65,270.55,8,4
783,227.878.365-34,train,49024.74,1942.26,6,4
784,171.610.453-04,train,527.34,69.98,0,1
785,570.658.081-22,train,8489.95,1103.25,7,9
786,973.703.256-01,train,14493.56,1897.04,9,9
787,947.361.170-60,train,5170.07,399.49,5,6
788,382.312.299-14,train,1901.73,40.57,2,0
789,238.729.293-64,train,1288.5,59.98,1,0
790,483.149.909-90,train,3363.51,236.31,3,4
791,641.257.176-05,train,5142.7,201.75,4,3
792,713.578.012-46,train,1431.11,87.81,1,1
793,411.360.156-98,train,1902.98,194.62,1,3
794,462.884.922-64,train,2217.59,199.54,2,3
795,281.843.345-24,train,9076.28,884.28,8,9
796,643.547.698-59,train,5529.45,339.11,5,5
797,707.173.529-86,train,8878.28,1289.96,7,9
798,715.386.457-18,train,2579.16,248.52,2,4
799,106.332.520-00,train,27073.47,2547.52,3,5
800,043.963.738-48,train,2665.62,330.62,2,5
801,894.681.261-37,train,44732.23,3867.09,5,6
802,416.740.220-34,train,1768.45,74.49,1,1
803,280.183.251-03,train,9469.6,1016.25,8,9
804,311.509.917-71,train,78051.82,3900.28,8,6
805,138.665.372-12,train,112307.2,4273.04,9,7
806,250.750.464-10,train,15491.35,1934.15,9,9
807,784.131.729-85,train,22393.57,1862.98,2,4
808,942.695.475-96,train,1642.24,131.5,1,2
809,109.436.215-85,train,3065.81,67.47,3,1
810,927.931.356-82,train,13087.09,1581.21,1,3
811,840.265.800-83,train,8400.01,844.23,7,8
812,640.842.738-30,train,77824.43,7433.17,8,8
813,198.244.038-41,train,32736.02,1430.28,4,3
814,441.490.549-40,train,4280.03,240.87,5,4
815,131.884.439-86,train,4450.59,133.71,4,2
816,083.836.327-03,train,12207.32,670.13,8,7
817,198.037.918-18,train,4097.05,304.27,4,5
818,926.735.746-89,train,43562.59,1389.8,5,3
819,557.284.858-12,train,4669.48,562.76,5,7
820,302.851.731-03,train,2323.1,183.5,2,3
821,210.638.953-16,train,9886.78,1256.24,8,9
822,313.132.983-10,train,18963.85,488.21,9,7
823,691.135.560-53,train,667.96,15.83,0,0
824,730.687.282-66,train,5713.8,408.05,5,6
825,737.672.836-89,train,4718.45,135.97,5,2
826,362.702.396-05,train,4407.87,443.97,4,6
827,640.801.958-77,train,33268.27,808.93,4,1
828,586.523.821-31,train,4031.72,99.82,3,1
829,704.661.205-67,train,4797.0,229.59,5,4
830,116.805.941-09,train,13897.65,1598.95,9,9
831,058.731.914-33,train,8615.58,430.42,8,6
832,585.750.660-30,train,4537.8,331.14,5,5
833,689.579.721-10,train,1641.47,56.85,1,0
834,124.273.352-31,train,8707.53,930.79,8,9
835,440.062.199-54,train,20847.91,1557.31,2,3
836,440.062.199-54,train,72889.08,3427.53,7,6
837,884.814.921-91,train,3315.7,310.34,3,5
838,463.445.942-68,train,57282.34,2894.0,6,5
839,765.278.407-72,train,7814.17,550.88,7,7
840,214.379.210-78,train,5082.78,167.32,5,3
841,185.539.023-07,train,12382.63,1079.14,9,9
842,275.080.882-04,train,3423.01,359.36,3,5
843,617.023.602-70,train,4234.41,617.63,4,7
844,064.229.502-68,train,20534.47,2708.84,9,9
845,650.695.974-69,train,3092.36,75.36,3,1
846,589.211.654-95,train,8038.99,110.11,7,1
847,478.523.262-50,train,6158.95,698.83,5,7
848,759.102.976-27,train,52846.21,7348.39,6,8
849,730.687.282-66,train,6031.75,511.0,6,7
850,253.920.851-72,train,5253.01,512.12,6,7
851,457.803.004-02,train,934.79,79.35,0,1
852,185.172.424-91,train,45415.34,3396.94,5,6
853,241.139.035-14,train,5939.4,477.5,6,7
854,120.826.260-24,train,13526.7,367.92,9,5
855,262.682.706-14,train,6474.94,397.22,6,6
856,263.143.284-38,train,1055.46,69.78,0,1
857,666.172.706-30,train,3905.02,205.3,3,3
858,205.864.200-70,train,2465.88,95.61,2,1
859,947.126.536-39,train,11447.98,486.08,8,7
860,264.244.879-72,train,4286.46,426.06,4,6
861,929.222.948-62,train,6006.51,477.99,6,7
862,698.528.849-99,train,4440.77,36.33,4,0
863,442.626.298-48,train,4467.11,322.33,4,5
864,816.033.670-55,train,8444.03,1340.36,8,9
865,855.904.130-36,train,6614.29,290.16,6,5
866,647.848.252-90,train,4293.88,368.92,0,0
867,386.655.544-08,train,3636.86,203.22,3,3
868,722.314.993-04,train,6289.96,285.72,6,4
869,295.365.171-32,train,6727.62,982.65,6,9
870,867.261.282-58,train,9987.2,1029.64,8,9
871,857.847.855-08,train,3059.71,72.23,3,1
872,844.677.459-39,train,8141.27,399.1,7,5
873,868.986.806-25,train,11351.17,364.43,9,6
874,674.565.007-03,train,1094.88,22.01,0,0
875,436.419.034-91,train,7329.32,763.24,7,8
876,724.140.137-96,train,3047.46,52.44,3,0
877,446.438.453-68,train,730.55,32.34,0,0
878,431.180.243-99,train,15229.13,1411.45,1,3
879,095.473.894-24,train,3801.22,217.46,4,4
880,889.574.539-62,train,26809.39,1201.21,3,2
881,663.769.656-01,train,6049.79,575.89,6,7
882,106.332.520-00,train,21044.56,2012.63,2,4
883,117.408.324-77,train,9172.24,589.71,7,7
884,038.588.127-49,train,8757.23,653.65,0,1
885,832.655.136-88,train,7863.52,140.28,7,2
886,135.422.921-50,train,1517.75,233.14,1,3
887,364.277.586-16,train,1487.09,31.87,1,0
888,456.671.902-22,train,6627.66,825.66,6,8
889,853.674.380-83,train,355.16,51.92,0,0
890,296.955.443-71,train,2791.15,163.13,2,2
891,342.400.072-83,train,2427.77,217.04,2,4
892,015.927.603-92,train,2604.08,124.32,2,2
893,390.930.477-01,train,3735.45,540.95,4,7
894,230.356.205-80,train,1121.97,22.8,0,0
895,379.963.232-83,train,11628.36,1108.64,9,9
896,860.834.482-39,train,4262.1,49.98,4,0
897,502.468.125-83,train,4712.54,239.91,5,4
898,276.807.482-92,train,26309.23,1768.72,3,4
899,547.018.883-38,train,42690.13,2222.08,5,4
900,287.389.113-02,train,2863.55,98.8,3,1
901,431.992.117-80,train,9449.66,1140.06,7,9
902,530.051.120-04,train,4605.34,258.33,5,4
903,863.344.523-98,train,1100.93,22.83,1,0
904,446.874.311-51,train,51237.44,4747.96,9,9
905,742.026.134-22,train,4654.18,226.15,5,4
906,703.276.511-48,train,1161.75,66.49,0,1
907,968.554.946-09,train,618.51,17.42,0,0
908,849.440.262-50,train,12586.55,1546.85,1,3
909,623.705.735-89,train,652.82,44.29,0,0
910,239.809.116-32,train,1724.99,192.61,1,3
911,296.330.485-40,train,35149.99,2959.26,4,5
912,671.569.424-92,train,17237.64,786.04,9,8
913,049.788.910-27,train,9249.1,564.98,8,7
914,562.587.888-90,train,3590.99,195.07,3,3
915,613.086.749-29,train,8211.05,596.83,7,7
916,308.579.849-85,train,5206.69,478.01,5,6
917,126.276.066-62,train,3084.42,367.26,3,6
918,500.877.324-08,train,2427.14,109.98,2,1
919,046.218.872-89,train,5686.24,122.3,5,2
920,851.822.978-23,train,10602.44,245.16,9,4
921,865.083.124-99,train,1536.66,82.66,1,1
922,332.593.073-54,train,5728.12,364.07,5,5
923,543.351.697-01,train,1131.21,65.75,0,1
924,803.873.573-00,train,1533.18,112.08,1,1
925,084.372.196-04,train,2292.94,21.22,2,0
926,598.573.553-23,train,1397.37,101.98,1,1
927,267.605.383-31,train,27259.64,1673.29,3,3
928,659.256.607-81,train,1806.07,191.9,1,3
929,843.952.874-41,train,3204.55,273.49,3,5
930,299.148.154-48,train,1965.79,185.81,2,3
931,470.222.464-67,train,6821.67,596.16,6,7
932,549.219.903-01,train,5858.58,736.44,5,8
933,634.442.500-88,train,7397.53,187.76,7,3
934,999.441.385-68,train,6902.48,461.23,6,6
935,552.039.147-53,train,6523.49,435.56,6,6
936,007.004.652-27,train,3762.8,215.76,4,3
937,767.267.911-27,train,4631.54,243.16,5,4
938,562.263.711-29,train,18531.78,1002.51,2,2
939,589.506.608-90,train,6428.01,264.06,6,4
940,055.019.621-87,train,5946.61,828.23,6,9
941,398.285.378-85,train,4719.3,601.56,4,7
942,907.668.797-80,train,14097.89,1886.56,9,9
943,774.414.516-04,train,7230.25,121.94,7,2
944,704.057.337-71,train,24248.92,1212.28,3,2
945,664.205.747-30,train,7588.68,712.04,7,8
946,708.535.790-83,train,26090.5,1317.23,3,3
947,759.857.630-05,train,4452.75,301.45,4,5
948,257.056.107-00,train,8489.14,969.41,0,2
949,153.744.417-44,train,5766.88,326.0,6,5
950,463.902.898-98,train,814.34,38.83,0,0
951,003.077.734-85,train,5807.92,186.58,6,3
952,236.915.481-05,train,93955.31,3912.29,8,6
953,728.049.811-69,train,319.65,30.36,0,0
954,681.966.234-37,train,11146.86,350.78,8,5
955,664.295.547-16,train,3167.9,399.01,3,6
956,402.229.680-10,train,32085.06,1397.36,4,3
957,659.703.252-79,train,902.65,23.71,0,0
958,163.076.535-07,train,1884.03,58.23,1,0
959,368.304.866-29,train,11175.16,229.38,8,3
960,246.979.945-74,train,2504.09,155.03,2,2
961,948.484.520-74,train,9829.22,236.22,8,4
962,775.160.556-11,train,4603.89,691.71,5,8
963,892.037.351-51,train,79107.83,2539.22,8,5
964,767.267.911-27,train,7357.47,587.19,7,8
965,674.738.504-74,train,10896.82,871.66,8,8
966,279.119.998-56,train,4094.81,310.31,4,5
967,566.359.030-70,train,4620.95,715.43,5,8
968,922.373.621-81,train,75965.58,3477.77,8,6
969,922.373.621-81,train,6276.91,273.81,6,4
970,101.616.949-34,train,993.88,52.27,0,0
971,870.348.772-54,train,6889.58,808.3,6,8
972,223.307.222-73,train,68661.3,3243.82,7,6
973,361.736.167-69,train,1420.42,122.08,1,2
974,174.687.275-62,train,3938.71,145.39,4,2
975,733.082.667-76,train,3233.1,420.48,3,6
976,425.135.928-32,train,461.47,16.49,0,0
977,172.853.727-49,train,7279.53,852.21,7,9
978,663.103.312-80,train,11228.18,664.96,9,8
979,603.648.622-70,train,7307.1,670.74,6,7
980,623.699.008-57,train,3070.87,109.79,3,2
981,149.311.933-82,train,1899.12,96.32,2,1
982,779.728.405-98,train,7559.55,954.45,7,9
983,491.198.126-12,train,605.37,67.12,0,0
984,356.937.186-70,train,7626.8,405.25,7,6
985,379.919.710-90,train,4781.64,380.16,5,6
986,365.423.443-73,train,2000.21,252.37,1,4
987,884.814.921-91,train,1483.51,58.25,1,0
988,557.284.858-12,train,4342.0,208.2,5,4
989,471.299.939-01,train,4767.82,696.28,5,8
990,647.848.252-90,train,16418.69,583.89,2,1
991,584.235.180-35,train,6262.17,482.49,6,7
992,279.171.609-20,train,7660.92,773.38,7,8
993,084.033.352-88,train,12294.47,978.93,9,9
994,474.967.614-43,train,3231.63,2.53,3,0
995,414.037.271-04,train,1220.31,61.09,1,0
996,237.002.272-80,train,3682.01,79.43,4,1
997,692.080.975-36,train,7488.24,606.36,0,1
998,860.703.096-50,train,9722.54,1273.56,8,9
999,321.538.132-04,train,3713.13,46.67,4,0
1000,520.864.226-36,train,6955.25,251.65,6,4
1001,806.074.378-39,train,3435.35,301.35,3,4
1002,648.806.111-90,train,926.3,45.94,0,0
1003,612.123.858-53,train,997.0,90.85,0,1
1004,598.342.031-36,train,12358.13,1232.97,9,9
1005,147.761.069-30,train,2526.12,81.66,2,1
1006,791.850.101-20,train,4413.99,98.21,5,1
1007,929.222.948-62,train,4011.96,186.6,4,3
1008,233.015.367-86,train,835.66,108.38,0,1
1009,203.330.282-28,train,4298.27,406.84,4,5
1010,111.036.354-09,train,1891.62,140.4,1,2
1011,220.596.049-07,train,10300.87,882.89,8,9
1012,696.678.333-13,train,22877.31,1777.14,3,4
1013,979.057.721-44,train,5295.38,344.74,6,6
1014,677.557.886-52,train,1698.58,17.16,1,0
1015,641.300.888-15,train,8068.98,742.98,8,8
1016,287.501.600-87,train,1320.56,13.06,0,0
1017,710.224.680-30,train,9118.4,351.67,8,6
1018,949.445.767-65,train,19431.2,1869.4,2,4
1019,190.259.784-28,train,6790.76,409.74,6,5
1020,425.869.511-40,train,653.49,51.95,0,0
1021,111.019.698-90,train,11186.29,414.62,8,6
1022,784.131.729-85,train,4273.16,86.44,4,1
