transacao_id,cpf,data_compra,split,churn_label,proxima_categoria,proximo_valor_bucket
80567,003.250.720-86,2026-01-08,val,0.0,Máquinas,1.0
80975,003.250.720-86,2026-01-12,val,1.0,Fertilizantes,6.0
94681,003.250.720-86,2026-06-13,test,0.0,Sementes,7.0
94779,003.250.720-86,2026-06-14,test,0.0,Sementes,0.0
94910,003.250.720-86,2026-06-15,test,0.0,Máquinas,0.0
96861,003.250.720-86,2026-07-04,test,0.0,Máquinas,3.0
98880,003.250.720-86,2026-07-21,test,,,
9153,003.274.015-83,2023-10-23,train,0.0,Máquinas,7.0
18098,003.274.015-83,2024-01-30,train,0.0,Sementes,4.0
20201,003.274.015-83,2024-02-22,train,0.0,Sementes,4.0
22057,003.274.015-83,2024-03-15,train,0.0,Sementes,1.0
22641,003.274.015-83,2024-03-21,train,1.0,Sementes,3.0
35418,003.274.015-83,2024-08-13,train,0.0,Sementes,3.0
37731,003.274.015-83,2024-09-08,train,1.0,Máquinas,2.0
48759,003.274.015-83,2025-01-11,train,0.0,Sementes,7.0
53903,003.274.015-83,2025-03-10,train,1.0,Sementes,7.0
93871,003.274.015-83,2026-06-05,test,,,
9155,003.276.118-04,2023-10-23,train,0.0,Fertilizantes,8.0
18846,003.276.118-04,2024-02-07,train,0.0,Fertilizantes,1.0
25115,003.276.118-04,2024-04-19,train,1.0,,
57694,003.281.782-76,2025-04-22,train,1.0,,
54384,003.449.309-39,2025-03-16,train,1.0,Defensivos,4.0
81791,003.449.309-39,2026-01-21,val,0.0,Defensivos,2.0
82994,003.449.309-39,2026-02-04,test,1.0,,
14593,003.451.462-71,2023-12-21,train,1.0,,
66551,003.475.366-46,2025-08-03,train,1.0,Máquinas,0.0
80074,003.475.366-46,2026-01-02,val,1.0,,
3716,003.623.585-75,2023-08-27,train,0.0,Fertilizantes,5.0
7431,003.623.585-75,2023-10-04,train,1.0,Fertilizantes,5.0
20280,003.623.585-75,2024-02-23,train,0.0,Fertilizantes,5.0
29713,003.623.585-75,2024-06-09,train,0.0,Defensivos,1.0
34100,003.623.585-75,2024-07-29,train,1.0,Fertilizantes,5.0
52370,003.623.585-75,2025-02-21,train,0.0,Sementes,8.0
54051,003.623.585-75,2025-03-12,train,0.0,Fertilizantes,0.0
61376,003.623.585-75,2025-06-04,train,0.0,Sementes,9.0
63743,003.623.585-75,2025-07-02,train,0.0,Defensivos,5.0
67435,003.623.585-75,2025-08-13,train,0.0,Fertilizantes,5.0
69128,003.623.585-75,2025-09-02,train,1.0,Fertilizantes,4.0
93044,003.623.585-75,2026-05-27,test,,,
49049,003.660.088-11,2025-01-14,train,1.0,,
5825,003.668.928-94,2023-09-17,train,1.0,,
23274,003.712.305-00,2024-03-29,train,1.0,Sementes,1.0
99708,003.712.305-00,2026-07-26,test,,,
30210,003.756.754-34,2024-06-15,train,0.0,Defensivos,8.0
40760,003.756.754-34,2024-10-12,train,1.0,Sementes,5.0
68697,003.756.754-34,2025-08-27,train,0.0,Fertilizantes,2.0
68980,003.756.754-34,2025-08-31,train,1.0,,
5807,003.795.862-31,2023-09-17,train,0.0,Máquinas,2.0
9476,003.795.862-31,2023-10-26,train,0.0,Máquinas,9.0
13546,003.795.862-31,2023-12-10,train,0.0,Máquinas,8.0
17551,003.795.862-31,2024-01-24,train,1.0,Fertilizantes,6.0
29015,003.795.862-31,2024-06-02,train,0.0,Sementes,4.0
33451,003.795.862-31,2024-07-22,train,0.0,Fertilizantes,7.0
35361,003.795.862-31,2024-08-12,train,1.0,Máquinas,3.0
54160,003.795.862-31,2025-03-13,train,1.0,Máquinas,7.0
78548,003.795.862-31,2025-12-16,val,1.0,,
10025,003.929.294-06,2023-11-01,train,1.0,Fertilizantes,0.0
25802,003.929.294-06,2024-04-28,train,0.0,Fertilizantes,4.0
28406,003.929.294-06,2024-05-26,train,0.0,Defensivos,0.0
28843,003.929.294-06,2024-05-31,train,1.0,Fertilizantes,9.0
40321,003.929.294-06,2024-10-07,train,1.0,Sementes,5.0
69795,003.929.294-06,2025-09-09,train,0.0,Máquinas,3.0
77212,003.929.294-06,2025-12-01,val,1.0,Fertilizantes,4.0
97256,003.929.294-06,2026-07-08,test,0.0,Defensivos,2.0
97402,003.929.294-06,2026-07-09,test,,,
41922,004.035.422-94,2024-10-25,train,0.0,Máquinas,1.0
47269,004.035.422-94,2024-12-25,train,0.0,Defensivos,0.0
54666,004.035.422-94,2025-03-18,train,1.0,,
7517,004.072.235-09,2023-10-05,train,1.0,,
30573,004.096.991-60,2024-06-19,train,0.0,Defensivos,5.0
30793,004.096.991-60,2024-06-22,train,1.0,,
3461,004.127.477-66,2023-08-25,train,0.0,Sementes,6.0
7956,004.127.477-66,2023-10-10,train,0.0,Fertilizantes,0.0
11643,004.127.477-66,2023-11-19,train,0.0,Sementes,2.0
15439,004.127.477-66,2023-12-30,train,0.0,Sementes,8.0
25412,004.127.477-66,2024-04-23,train,1.0,Sementes,8.0
47439,004.127.477-66,2024-12-27,train,0.0,Sementes,2.0
55550,004.127.477-66,2025-03-28,train,0.0,Sementes,5.0
57804,004.127.477-66,2025-04-23,train,0.0,Defensivos,2.0
61757,004.127.477-66,2025-06-09,train,0.0,Sementes,4.0
70663,004.127.477-66,2025-09-19,train,1.0,,
13636,004.202.297-52,2023-12-11,train,0.0,Máquinas,0.0
20385,004.202.297-52,2024-02-24,train,1.0,Sementes,2.0
76051,004.202.297-52,2025-11-18,val,1.0,Máquinas,0.0
99083,004.202.297-52,2026-07-23,test,,,
18987,004.204.496-04,2024-02-09,train,1.0,Fertilizantes,1.0
37423,004.204.496-04,2024-09-04,train,1.0,,
5264,004.360.861-23,2023-09-11,train,1.0,Fertilizantes,7.0
22460,004.360.861-23,2024-03-19,train,1.0,Fertilizantes,4.0
87598,004.360.861-23,2026-03-29,test,0.0,Fertilizantes,5.0
95747,004.360.861-23,2026-06-24,test,0.0,Fertilizantes,6.0
99854,004.360.861-23,2026-07-27,test,,,
546,004.443.101-50,2023-07-31,train,0.0,Fertilizantes,6.0
5117,004.443.101-50,2023-09-10,train,0.0,Defensivos,9.0
13883,004.443.101-50,2023-12-13,train,0.0,Máquinas,2.0
14200,004.443.101-50,2023-12-17,train,0.0,Fertilizantes,9.0
18627,004.443.101-50,2024-02-05,train,0.0,Defensivos,4.0
22517,004.443.101-50,2024-03-20,train,1.0,Máquinas,9.0
45005,004.443.101-50,2024-11-29,train,0.0,Fertilizantes,6.0
46992,004.443.101-50,2024-12-22,train,0.0,Defensivos,2.0
56642,004.443.101-50,2025-04-10,train,0.0,Sementes,4.0
60789,004.443.101-50,2025-05-29,train,0.0,Defensivos,3.0
62027,004.443.101-50,2025-06-12,train,0.0,Sementes,5.0
64377,004.443.101-50,2025-07-09,train,0.0,Sementes,2.0
71303,004.443.101-50,2025-09-26,train,0.0,Sementes,3.0
78391,004.443.101-50,2025-12-14,val,1.0,Defensivos,8.0
94284,004.443.101-50,2026-06-09,test,0.0,Defensivos,7.0
94541,004.443.101-50,2026-06-12,test,0.0,Sementes,6.0
98084,004.443.101-50,2026-07-15,test,0.0,Defensivos,5.0
99356,004.443.101-50,2026-07-24,test,0.0,Defensivos,1.0
99920,004.443.101-50,2026-07-27,test,,,
3070,004.492.770-38,2023-08-21,train,1.0,Máquinas,9.0
20695,004.492.770-38,2024-02-28,train,1.0,Máquinas,3.0
34250,004.492.770-38,2024-07-30,train,1.0,Defensivos,8.0
47236,004.492.770-38,2024-12-24,train,0.0,Máquinas,0.0
54605,004.492.770-38,2025-03-18,train,0.0,Máquinas,0.0
57840,004.492.770-38,2025-04-24,train,0.0,Defensivos,0.0
59985,004.492.770-38,2025-05-20,train,1.0,Fertilizantes,3.0
92121,004.492.770-38,2026-05-17,test,,,
45199,004.509.294-00,2024-12-01,train,1.0,,
79023,004.665.004-08,2025-12-21,val,1.0,,
16662,004.721.492-96,2024-01-13,train,0.0,Máquinas,9.0
25738,004.721.492-96,2024-04-27,train,1.0,Máquinas,9.0
68060,004.721.492-96,2025-08-20,train,1.0,,
2459,004.730.712-90,2023-08-15,train,0.0,Defensivos,9.0
3723,004.730.712-90,2023-08-27,train,0.0,Sementes,9.0
10215,004.730.712-90,2023-11-03,train,0.0,Fertilizantes,3.0
15360,004.730.712-90,2023-12-29,train,0.0,Defensivos,4.0
23676,004.730.712-90,2024-04-03,train,0.0,Máquinas,9.0
25940,004.730.712-90,2024-04-29,train,0.0,Sementes,2.0
29877,004.730.712-90,2024-06-11,train,0.0,Sementes,3.0
29994,004.730.712-90,2024-06-12,train,0.0,Defensivos,1.0
30154,004.730.712-90,2024-06-14,train,0.0,Sementes,6.0
30519,004.730.712-90,2024-06-18,train,0.0,Defensivos,0.0
35754,004.730.712-90,2024-08-17,train,0.0,Sementes,7.0
37690,004.730.712-90,2024-09-07,train,1.0,Fertilizantes,3.0
51206,004.730.712-90,2025-02-07,train,0.0,Fertilizantes,5.0
54025,004.730.712-90,2025-03-11,train,0.0,Fertilizantes,5.0
56552,004.730.712-90,2025-04-09,train,0.0,Sementes,6.0
59481,004.730.712-90,2025-05-14,train,0.0,Defensivos,5.0
59487,004.730.712-90,2025-05-14,train,0.0,Fertilizantes,0.0
61343,004.730.712-90,2025-06-04,train,0.0,Fertilizantes,1.0
64624,004.730.712-90,2025-07-12,train,1.0,,
16342,004.900.642-80,2024-01-10,train,1.0,Fertilizantes,5.0
44636,004.900.642-80,2024-11-25,train,0.0,Máquinas,7.0
49084,004.900.642-80,2025-01-14,train,0.0,Defensivos,0.0
50247,004.900.642-80,2025-01-27,train,1.0,,
29839,004.966.105-11,2024-06-11,train,1.0,,
6618,005.045.398-09,2023-09-25,train,1.0,Máquinas,7.0
20488,005.045.398-09,2024-02-25,train,0.0,Máquinas,8.0
22746,005.045.398-09,2024-03-22,train,0.0,Fertilizantes,7.0
27093,005.045.398-09,2024-05-12,train,0.0,Máquinas,8.0
27726,005.045.398-09,2024-05-19,train,0.0,Máquinas,8.0
35421,005.045.398-09,2024-08-13,train,0.0,Sementes,0.0
35697,005.045.398-09,2024-08-16,train,0.0,Máquinas,0.0
42204,005.045.398-09,2024-10-28,train,0.0,Máquinas,4.0
43312,005.045.398-09,2024-11-10,train,0.0,Máquinas,7.0
50658,005.045.398-09,2025-02-01,train,0.0,Máquinas,0.0
52652,005.045.398-09,2025-02-24,train,0.0,Máquinas,8.0
53434,005.045.398-09,2025-03-05,train,0.0,Fertilizantes,8.0
61750,005.045.398-09,2025-06-09,train,0.0,Máquinas,7.0
62147,005.045.398-09,2025-06-14,train,0.0,Defensivos,2.0
65872,005.045.398-09,2025-07-26,train,1.0,Máquinas,0.0
90433,005.045.398-09,2026-04-28,test,0.0,Fertilizantes,5.0
98272,005.045.398-09,2026-07-17,test,0.0,Máquinas,6.0
98500,005.045.398-09,2026-07-18,test,,,
55059,005.059.100-20,2025-03-23,train,0.0,Defensivos,2.0
57018,005.059.100-20,2025-04-14,train,0.0,Sementes,6.0
58278,005.059.100-20,2025-04-29,train,0.0,Máquinas,4.0
61924,005.059.100-20,2025-06-11,train,0.0,Defensivos,5.0
70875,005.059.100-20,2025-09-21,train,0.0,Defensivos,7.0
70976,005.059.100-20,2025-09-23,train,1.0,,
26039,005.072.615-34,2024-04-30,train,1.0,,
55879,005.110.576-44,2025-04-01,train,1.0,,
5553,005.129.255-69,2023-09-14,train,0.0,Máquinas,1.0
13512,005.129.255-69,2023-12-09,train,0.0,Defensivos,3.0
23651,005.129.255-69,2024-04-02,train,0.0,Fertilizantes,8.0
24205,005.129.255-69,2024-04-09,train,0.0,Máquinas,4.0
28369,005.129.255-69,2024-05-26,train,1.0,Fertilizantes,2.0
47971,005.129.255-69,2025-01-02,train,1.0,,
11143,005.245.263-89,2023-11-13,train,1.0,,
40331,005.329.432-79,2024-10-07,train,1.0,,
1259,005.384.163-86,2023-08-05,train,0.0,Sementes,8.0
5846,005.384.163-86,2023-09-17,train,0.0,Máquinas,3.0
15276,005.384.163-86,2023-12-28,train,0.0,Defensivos,3.0
19324,005.384.163-86,2024-02-13,train,0.0,Sementes,3.0
20171,005.384.163-86,2024-02-22,train,0.0,Fertilizantes,1.0
21101,005.384.163-86,2024-03-04,train,0.0,Máquinas,9.0
21399,005.384.163-86,2024-03-07,train,0.0,Sementes,2.0
22251,005.384.163-86,2024-03-17,train,0.0,Sementes,5.0
23867,005.384.163-86,2024-04-05,train,0.0,Defensivos,0.0
24660,005.384.163-86,2024-04-14,train,0.0,Sementes,7.0
24661,005.384.163-86,2024-04-14,train,0.0,Defensivos,2.0
25189,005.384.163-86,2024-04-20,train,0.0,Sementes,8.0
25817,005.384.163-86,2024-04-28,train,1.0,Defensivos,5.0
45515,005.384.163-86,2024-12-05,train,0.0,Sementes,8.0
48414,005.384.163-86,2025-01-06,train,0.0,Máquinas,2.0
51181,005.384.163-86,2025-02-07,train,0.0,Máquinas,1.0
54059,005.384.163-86,2025-03-12,train,0.0,Fertilizantes,6.0
54154,005.384.163-86,2025-03-13,train,0.0,Fertilizantes,9.0
57303,005.384.163-86,2025-04-18,train,0.0,Fertilizantes,5.0
59272,005.384.163-86,2025-05-11,train,0.0,Sementes,0.0
62118,005.384.163-86,2025-06-14,train,0.0,Fertilizantes,3.0
62420,005.384.163-86,2025-06-17,train,0.0,Sementes,7.0
64654,005.384.163-86,2025-07-12,train,0.0,Sementes,8.0
65989,005.384.163-86,2025-07-28,train,0.0,Sementes,2.0
69321,005.384.163-86,2025-09-04,train,0.0,Sementes,4.0
71164,005.384.163-86,2025-09-25,train,0.0,Sementes,8.0
79219,005.384.163-86,2025-12-23,val,0.0,Sementes,9.0
79390,005.384.163-86,2025-12-25,val,0.0,Sementes,8.0
79865,005.384.163-86,2025-12-31,val,0.0,Defensivos,7.0
79989,005.384.163-86,2026-01-01,val,1.0,Fertilizantes,1.0
91189,005.384.163-86,2026-05-07,test,0.0,Defensivos,7.0
93467,005.384.163-86,2026-06-01,test,0.0,Sementes,1.0
94244,005.384.163-86,2026-06-08,test,0.0,Sementes,3.0
98208,005.384.163-86,2026-07-16,test,,,
71194,005.405.083-90,2025-09-25,train,0.0,Sementes,5.0
71414,005.405.083-90,2025-09-28,train,1.0,,
9792,005.516.642-31,2023-10-30,train,1.0,Defensivos,2.0
21764,005.516.642-31,2024-03-11,train,0.0,Sementes,0.0
22382,005.516.642-31,2024-03-18,train,0.0,Defensivos,0.0
26554,005.516.642-31,2024-05-06,train,0.0,Sementes,1.0
32507,005.516.642-31,2024-07-11,train,0.0,Defensivos,5.0
38691,005.516.642-31,2024-09-18,train,0.0,Sementes,5.0
39112,005.516.642-31,2024-09-23,train,1.0,Sementes,3.0
55532,005.516.642-31,2025-03-28,train,0.0,Máquinas,5.0
58727,005.516.642-31,2025-05-05,train,0.0,Fertilizantes,4.0
66436,005.516.642-31,2025-08-02,train,0.0,Defensivos,3.0
67434,005.516.642-31,2025-08-13,train,1.0,Sementes,9.0
84059,005.516.642-31,2026-02-16,test,0.0,Máquinas,9.0
85277,005.516.642-31,2026-03-02,test,0.0,Sementes,8.0
85519,005.516.642-31,2026-03-05,test,1.0,Sementes,6.0
99778,005.516.642-31,2026-07-27,test,,,
1530,005.620.078-14,2023-08-07,train,1.0,Sementes,6.0
30462,005.620.078-14,2024-06-18,train,0.0,Sementes,4.0
39542,005.620.078-14,2024-09-28,train,1.0,Fertilizantes,7.0
63304,005.620.078-14,2025-06-27,train,0.0,Sementes,5.0
67142,005.620.078-14,2025-08-09,train,0.0,Sementes,2.0
67485,005.620.078-14,2025-08-13,train,0.0,Sementes,3.0
68389,005.620.078-14,2025-08-24,train,0.0,Máquinas,1.0
73001,005.620.078-14,2025-10-15,train,1.0,Defensivos,5.0
90289,005.620.078-14,2026-04-27,test,0.0,Sementes,0.0
93181,005.620.078-14,2026-05-28,test,,,
51909,005.627.414-96,2025-02-15,train,1.0,Máquinas,3.0
64764,005.627.414-96,2025-07-14,train,1.0,Máquinas,1.0
87573,005.627.414-96,2026-03-29,test,1.0,,
27811,005.636.645-09,2024-05-20,train,1.0,,
4903,005.850.863-54,2023-09-08,train,1.0,Defensivos,8.0
99936,005.850.863-54,2026-07-27,test,,,
10960,005.977.620-07,2023-11-11,train,0.0,Sementes,6.0
13122,005.977.620-07,2023-12-05,train,1.0,Fertilizantes,0.0
23871,005.977.620-07,2024-04-05,train,1.0,Defensivos,4.0
36599,005.977.620-07,2024-08-26,train,0.0,Defensivos,5.0
39803,005.977.620-07,2024-10-01,train,0.0,Defensivos,2.0
49529,005.977.620-07,2025-01-19,train,1.0,Defensivos,4.0
66143,005.977.620-07,2025-07-30,train,0.0,Defensivos,9.0
68557,005.977.620-07,2025-08-26,train,1.0,Defensivos,7.0
83841,005.977.620-07,2026-02-14,test,0.0,Defensivos,9.0
89347,005.977.620-07,2026-04-16,test,0.0,Defensivos,4.0
89636,005.977.620-07,2026-04-20,test,0.0,Defensivos,0.0
90440,005.977.620-07,2026-04-28,test,,,
16884,006.118.083-15,2024-01-16,train,1.0,,
83404,006.153.871-01,2026-02-09,test,1.0,,
2156,006.159.651-56,2023-08-12,train,0.0,Fertilizantes,6.0
3129,006.159.651-56,2023-08-21,train,0.0,Defensivos,1.0
5823,006.159.651-56,2023-09-17,train,0.0,Fertilizantes,0.0
7184,006.159.651-56,2023-10-02,train,0.0,Fertilizantes,4.0
15757,006.159.651-56,2024-01-03,train,1.0,Fertilizantes,0.0
27534,006.159.651-56,2024-05-17,train,0.0,Fertilizantes,0.0
28358,006.159.651-56,2024-05-26,train,0.0,Fertilizantes,9.0
38297,006.159.651-56,2024-09-14,train,1.0,Máquinas,3.0
55442,006.159.651-56,2025-03-27,train,0.0,Fertilizantes,2.0
60156,006.159.651-56,2025-05-22,train,0.0,Fertilizantes,1.0
61068,006.159.651-56,2025-06-01,train,0.0,Fertilizantes,7.0
62288,006.159.651-56,2025-06-15,train,1.0,Máquinas,4.0
81912,006.159.651-56,2026-01-23,val,1.0,,
24846,006.160.095-42,2024-04-16,train,0.0,Sementes,8.0
31018,006.160.095-42,2024-06-24,train,0.0,Defensivos,1.0
40104,006.160.095-42,2024-10-05,train,1.0,Fertilizantes,2.0
73976,006.160.095-42,2025-10-26,train,0.0,Fertilizantes,3.0
77089,006.160.095-42,2025-11-30,val,1.0,,
61913,006.204.633-09,2025-06-11,train,1.0,Defensivos,2.0
79323,006.204.633-09,2025-12-25,val,0.0,Máquinas,3.0
79532,006.204.633-09,2025-12-27,val,1.0,,
1049,006.212.444-73,2023-08-03,train,0.0,Sementes,0.0
3071,006.212.444-73,2023-08-21,train,0.0,Sementes,3.0
6421,006.212.444-73,2023-09-23,train,0.0,Sementes,9.0
16468,006.212.444-73,2024-01-11,train,0.0,Sementes,7.0
16830,006.212.444-73,2024-01-15,train,0.0,Máquinas,1.0
19211,006.212.444-73,2024-02-12,train,0.0,Sementes,0.0
20512,006.212.444-73,2024-02-26,train,0.0,Máquinas,0.0
20603,006.212.444-73,2024-02-27,train,0.0,Defensivos,4.0
23136,006.212.444-73,2024-03-27,train,0.0,Fertilizantes,6.0
25373,006.212.444-73,2024-04-22,train,0.0,Fertilizantes,7.0
30269,006.212.444-73,2024-06-16,train,0.0,Sementes,7.0
30276,006.212.444-73,2024-06-16,train,0.0,Sementes,9.0
38525,006.212.444-73,2024-09-17,train,0.0,Defensivos,5.0
47349,006.212.444-73,2024-12-26,train,0.0,Sementes,6.0
47590,006.212.444-73,2024-12-29,train,1.0,Sementes,7.0
67368,006.212.444-73,2025-08-12,train,0.0,Máquinas,9.0
75482,006.212.444-73,2025-11-12,val,0.0,Sementes,0.0
79549,006.212.444-73,2025-12-27,val,0.0,Sementes,9.0
82063,006.212.444-73,2026-01-25,val,0.0,Defensivos,9.0
87229,006.212.444-73,2026-03-25,test,0.0,Sementes,6.0
94767,006.212.444-73,2026-06-14,test,,,
67206,006.226.947-07,2025-08-10,train,1.0,,
3842,006.233.441-73,2023-08-29,train,0.0,Máquinas,6.0
15031,006.233.441-73,2023-12-26,train,1.0,Sementes,9.0
32786,006.233.441-73,2024-07-14,train,0.0,Defensivos,0.0
34804,006.233.441-73,2024-08-06,train,1.0,Defensivos,6.0
54979,006.233.441-73,2025-03-22,train,1.0,Máquinas,4.0
87273,006.233.441-73,2026-03-25,test,0.0,Máquinas,8.0
89343,006.233.441-73,2026-04-16,test,0.0,Defensivos,6.0
91068,006.233.441-73,2026-05-05,test,0.0,Sementes,5.0
93138,006.233.441-73,2026-05-28,test,0.0,Defensivos,7.0
93263,006.233.441-73,2026-05-29,test,,,
12161,006.288.872-21,2023-11-25,train,1.0,,
83089,006.424.132-74,2026-02-05,test,1.0,,
81642,006.461.821-88,2026-01-20,val,0.0,Máquinas,5.0
83990,006.461.821-88,2026-02-16,test,0.0,Máquinas,3.0
87494,006.461.821-88,2026-03-28,test,0.0,Máquinas,6.0
90438,006.461.821-88,2026-04-28,test,,,
7765,006.471.771-29,2023-10-08,train,0.0,Fertilizantes,5.0
14946,006.471.771-29,2023-12-25,train,1.0,Sementes,9.0
38295,006.471.771-29,2024-09-14,train,1.0,Fertilizantes,4.0
96295,006.471.771-29,2026-06-29,test,,,
3314,006.495.378-58,2023-08-23,train,0.0,Fertilizantes,5.0
14044,006.495.378-58,2023-12-15,train,0.0,Fertilizantes,9.0
22854,006.495.378-58,2024-03-24,train,0.0,Defensivos,7.0
24013,006.495.378-58,2024-04-07,train,0.0,Defensivos,8.0
28151,006.495.378-58,2024-05-24,train,0.0,Fertilizantes,2.0
35401,006.495.378-58,2024-08-13,train,1.0,Fertilizantes,1.0
53644,006.495.378-58,2025-03-07,train,1.0,Fertilizantes,9.0
69365,006.495.378-58,2025-09-04,train,0.0,Fertilizantes,2.0
77953,006.495.378-58,2025-12-09,val,1.0,,
74181,006.688.389-06,2025-10-29,train,1.0,,
11915,006.810.583-58,2023-11-22,train,0.0,Defensivos,2.0
16138,006.810.583-58,2024-01-07,train,0.0,Máquinas,2.0
19788,006.810.583-58,2024-02-18,train,0.0,Máquinas,6.0
23179,006.810.583-58,2024-03-28,train,0.0,Máquinas,0.0
23869,006.810.583-58,2024-04-05,train,0.0,Máquinas,7.0
31168,006.810.583-58,2024-06-26,train,0.0,Defensivos,1.0
31178,006.810.583-58,2024-06-26,train,0.0,Máquinas,1.0
32556,006.810.583-58,2024-07-11,train,0.0,Fertilizantes,9.0
34230,006.810.583-58,2024-07-30,train,0.0,Máquinas,5.0
35608,006.810.583-58,2024-08-15,train,0.0,Defensivos,6.0
41898,006.810.583-58,2024-10-25,train,0.0,Máquinas,3.0
42134,006.810.583-58,2024-10-28,train,0.0,Máquinas,6.0
42485,006.810.583-58,2024-10-31,train,0.0,Defensivos,5.0
42902,006.810.583-58,2024-11-05,train,0.0,Máquinas,1.0
44164,006.810.583-58,2024-11-20,train,0.0,Máquinas,0.0
44590,006.810.583-58,2024-11-25,train,0.0,Máquinas,3.0
44694,006.810.583-58,2024-11-26,train,0.0,Máquinas,5.0
45029,006.810.583-58,2024-11-30,train,0.0,Máquinas,5.0
46000,006.810.583-58,2024-12-10,train,0.0,Máquinas,5.0
51068,006.810.583-58,2025-02-06,train,0.0,Máquinas,7.0
57952,006.810.583-58,2025-04-25,train,0.0,Máquinas,3.0
60954,006.810.583-58,2025-05-31,train,0.0,Fertilizantes,6.0
61316,006.810.583-58,2025-06-04,train,0.0,Máquinas,1.0
62112,006.810.583-58,2025-06-13,train,0.0,Fertilizantes,4.0
66679,006.810.583-58,2025-08-04,train,0.0,Máquinas,2.0
67010,006.810.583-58,2025-08-08,train,0.0,Máquinas,3.0
73877,006.810.583-58,2025-10-25,train,0.0,Máquinas,4.0
75167,006.810.583-58,2025-11-08,val,0.0,Máquinas,4.0
78973,006.810.583-58,2025-12-21,val,0.0,Máquinas,6.0
79409,006.810.583-58,2025-12-26,val,0.0,Máquinas,8.0
81853,006.810.583-58,2026-01-22,val,0.0,Máquinas,6.0
83380,006.810.583-58,2026-02-09,test,0.0,Máquinas,6.0
83390,006.810.583-58,2026-02-09,test,0.0,Máquinas,8.0
85838,006.810.583-58,2026-03-09,test,0.0,Máquinas,3.0
86168,006.810.583-58,2026-03-13,test,0.0,Defensivos,0.0
87919,006.810.583-58,2026-04-01,test,0.0,Máquinas,8.0
88486,006.810.583-58,2026-04-07,test,,,
78051,006.818.772-60,2025-12-11,val,1.0,,
24337,006.989.880-43,2024-04-10,train,1.0,,
936,007.004.652-27,2023-08-02,train,0.0,Defensivos,8.0
5982,007.004.652-27,2023-09-19,train,0.0,Defensivos,6.0
11018,007.004.652-27,2023-11-12,train,0.0,Defensivos,0.0
12700,007.004.652-27,2023-11-30,train,0.0,Defensivos,8.0
16026,007.004.652-27,2024-01-06,train,0.0,Sementes,6.0
17265,007.004.652-27,2024-01-20,train,0.0,Defensivos,2.0
17826,007.004.652-27,2024-01-27,train,0.0,Defensivos,6.0
19397,007.004.652-27,2024-02-14,train,0.0,Defensivos,3.0
28771,007.004.652-27,2024-05-30,train,0.0,Defensivos,2.0
39139,007.004.652-27,2024-09-23,train,0.0,Fertilizantes,8.0
39667,007.004.652-27,2024-09-29,train,0.0,Máquinas,9.0
47900,007.004.652-27,2025-01-01,train,0.0,Defensivos,0.0
48221,007.004.652-27,2025-01-04,train,0.0,Fertilizantes,6.0
48593,007.004.652-27,2025-01-09,train,0.0,Fertilizantes,0.0
51800,007.004.652-27,2025-02-14,train,0.0,Defensivos,3.0
58860,007.004.652-27,2025-05-06,train,0.0,Defensivos,8.0
68936,007.004.652-27,2025-08-30,train,0.0,Defensivos,3.0
69422,007.004.652-27,2025-09-05,train,0.0,Defensivos,6.0
70189,007.004.652-27,2025-09-14,train,0.0,Defensivos,0.0
72359,007.004.652-27,2025-10-08,train,0.0,Máquinas,4.0
75328,007.004.652-27,2025-11-10,val,0.0,Defensivos,4.0
83261,007.004.652-27,2026-02-07,test,0.0,Defensivos,3.0
87969,007.004.652-27,2026-04-01,test,0.0,Defensivos,4.0
88520,007.004.652-27,2026-04-08,test,,,
12677,007.043.066-70,2023-11-30,train,1.0,Defensivos,1.0
29514,007.043.066-70,2024-06-07,train,0.0,Sementes,9.0
29856,007.043.066-70,2024-06-11,train,1.0,Sementes,0.0
47981,007.043.066-70,2025-01-02,train,0.0,Sementes,1.0
